"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_330301|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2017-01-25",886,901,2017-01-25,2017.06575342466,2017-01-25,"IndonesiaEastTimor","Persistent lineages","2017-01"
"EPI_ISL_330515|H3N2|HA|Southeast_Asia|TaiwanChina|2018-05-12",897,901,2018-05-12,2018.35890410959,2018-05-12,"TaiwanChina","Persistent lineages","2018-05"
"EPI_ISL_330733|H3N2|HA|Southeast_Asia|Philippines|2018-07-26",491,901,2018-07-26,2018.56438356164,2018-07-25,"Philippines","Persistent lineages","2018-07"
"EPI_ISL_330736|H3N2|HA|Southeast_Asia|Philippines|2018-07-31",488,901,2018-07-31,2018.57808219178,2018-07-30,"Philippines","Persistent lineages","2018-07"
"EPI_ISL_330776|H3N2|HA|Southeast_Asia|HongkongChina|2018-08-05",463,901,2018-08-05,2018.59178082192,2018-08-05,"HongkongChina","Persistent lineages","2018-08"
"EPI_ISL_330778|H3N2|HA|Southeast_Asia|HongkongChina|2018-08-25",489,901,2018-08-25,2018.64657534247,2018-08-25,"HongkongChina","Persistent lineages","2018-08"
"EPI_ISL_331251|H3N2|HA|Southeast_Asia|SouthKorea|2018-09-17",886,901,2018-09-17,2018.7095890411,2018-09-17,"SouthKorea","Persistent lineages","2018-09"
"EPI_ISL_331873|H3N2|HA|Southeast_Asia|Bhutan|2018-09-20",831,901,2018-09-20,2018.71780821918,2018-09-20,"Bhutan","Persistent lineages","2018-09"
"EPI_ISL_331894|H3N2|HA|Southeast_Asia|Bhutan|2018-09-19",831,901,2018-09-19,2018.71506849315,2018-09-18,"Bhutan","Persistent lineages","2018-09"
"EPI_ISL_331900|H3N2|HA|Southeast_Asia|Bhutan|2018-09-17",831,901,2018-09-17,2018.7095890411,2018-09-17,"Bhutan","Persistent lineages","2018-09"
"EPI_ISL_331910|H3N2|HA|Southeast_Asia|Bhutan|2018-09-22",831,901,2018-09-22,2018.72328767123,2018-09-21,"Bhutan","Persistent lineages","2018-09"
"EPI_ISL_33200|H3N2|HA|Southeast_Asia|Singapore|2008-04-01",607,901,2008-04-01,2008.24863387978,2008-03-31,"Singapore","Persistent lineages","2008-04"
"EPI_ISL_33206|H3N2|HA|Southeast_Asia|TaiwanChina|2009-05-02",898,901,2009-05-02,2009.33150684932,2009-05-02,"TaiwanChina","Persistent lineages","2009-05"
"EPI_ISL_332328|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2017-01-24",887,901,2017-01-24,2017.06301369863,2017-01-23,"IndonesiaEastTimor","Persistent lineages","2017-01"
"EPI_ISL_332406|H3N2|HA|Southeast_Asia|Myanmar|2018-08-06",861,901,2018-08-06,2018.59452054795,2018-08-06,"Myanmar","Persistent lineages","2018-08"
"EPI_ISL_332735|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2018",794,901,2018-06-19,2018.46524520548,2018-06-19,"MalaysiaBrunei","Persistent lineages","2018-06"
"EPI_ISL_332979|H3N2|HA|Southeast_Asia|Bangladesh|2018-08-28",560,901,2018-08-28,2018.65479452055,2018-08-28,"Bangladesh","Persistent lineages","2018-08"
"EPI_ISL_333438|H3N2|HA|Southeast_Asia|Bangladesh|2018-07-14",831,901,2018-07-14,2018.53150684932,2018-07-14,"Bangladesh","Persistent lineages","2018-07"
"EPI_ISL_334101|H3N2|HA|Southeast_Asia|Bangladesh|2018-09-08",831,901,2018-09-08,2018.68493150685,2018-09-08,"Bangladesh","Persistent lineages","2018-09"
"EPI_ISL_334509|H3N2|HA|Southeast_Asia|SouthChina|2018-11-20",772,901,2018-11-20,2018.88493150685,2018-11-20,"SouthChina","Persistent lineages","2018-11"
"EPI_ISL_334511|H3N2|HA|Southeast_Asia|SouthChina|2018-11-26",899,901,2018-11-26,2018.90136986301,2018-11-25,"SouthChina","Persistent lineages","2018-11"
"EPI_ISL_334519|H3N2|HA|Southeast_Asia|SouthChina|2018-11-26",899,901,2018-11-26,2018.90136986301,2018-11-25,"SouthChina","Persistent lineages","2018-11"
"EPI_ISL_334631|H3N2|HA|Southeast_Asia|NorthChina|2018-01-18",895,901,2018-01-18,2018.04657534247,2018-01-18,"NorthChina","Persistent lineages","2018-01"
"EPI_ISL_334633|H3N2|HA|Southeast_Asia|SouthChina|2018-08-19",862,901,2018-08-19,2018.6301369863,2018-08-18,"SouthChina","Persistent lineages","2018-08"
"EPI_ISL_334660|H3N2|HA|Southeast_Asia|CentralChina|2017-10-17",894,901,2017-10-17,2017.79178082192,2017-10-17,"CentralChina","Persistent lineages","2017-10"
"EPI_ISL_334925|H3N2|HA|Southeast_Asia|SouthChina|2018-07-02",884,901,2018-07-02,2018.49863013699,2018-07-02,"SouthChina","Persistent lineages","2018-07"
"EPI_ISL_334993|H3N2|HA|Southeast_Asia|NorthChina|2018-03-12",897,901,2018-03-12,2018.19178082192,2018-03-12,"NorthChina","Persistent lineages","2018-03"
"EPI_ISL_335029|H3N2|HA|Southeast_Asia|MacaoChina|2018-01-26",882,901,2018-01-26,2018.06849315068,2018-01-25,"MacaoChina","Persistent lineages","2018-01"
"EPI_ISL_335031|H3N2|HA|Southeast_Asia|MacaoChina|2018-01-19",867,901,2018-01-19,2018.04931506849,2018-01-18,"MacaoChina","Persistent lineages","2018-01"
"EPI_ISL_335035|H3N2|HA|Southeast_Asia|MacaoChina|2017-07-21",571,901,2017-07-21,2017.55068493151,2017-07-21,"MacaoChina","Persistent lineages","2017-07"
"EPI_ISL_335036|H3N2|HA|Southeast_Asia|MacaoChina|2017-07-19",900,901,2017-07-19,2017.54520547945,2017-07-18,"MacaoChina","Persistent lineages","2017-07"
"EPI_ISL_335037|H3N2|HA|Southeast_Asia|MacaoChina|2017-07-18",877,901,2017-07-18,2017.54246575342,2017-07-17,"MacaoChina","Persistent lineages","2017-07"
"EPI_ISL_335038|H3N2|HA|Southeast_Asia|MacaoChina|2017-01-10",898,901,2017-01-10,2017.02465753425,2017-01-10,"MacaoChina","Persistent lineages","2017-01"
"EPI_ISL_335040|H3N2|HA|Southeast_Asia|MacaoChina|2017-08-05",670,901,2017-08-05,2017.59178082192,2017-08-05,"MacaoChina","Persistent lineages","2017-08"
"EPI_ISL_335616|H3N2|HA|Southeast_Asia|Vietnam|2018-09-24",895,901,2018-09-24,2018.72876712329,2018-09-24,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_335620|H3N2|HA|Southeast_Asia|Vietnam|2018-09-30",898,901,2018-09-30,2018.74520547945,2018-09-29,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_335640|H3N2|HA|Southeast_Asia|Vietnam|2018-09-18",901,901,2018-09-18,2018.71232876712,2018-09-17,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_335641|H3N2|HA|Southeast_Asia|Vietnam|2018-09-19",900,901,2018-09-19,2018.71506849315,2018-09-18,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_335661|H3N2|HA|Southeast_Asia|Vietnam|2018-09-19",901,901,2018-09-19,2018.71506849315,2018-09-18,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_336476|H3N2|HA|Southeast_Asia|Vietnam|2018-09-20",898,901,2018-09-20,2018.71780821918,2018-09-20,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_336555|H3N2|HA|Southeast_Asia|HongkongChina|2018-04-09",897,901,2018-04-09,2018.26849315068,2018-04-08,"HongkongChina","Persistent lineages","2018-04"
"EPI_ISL_336734|H3N2|HA|Southeast_Asia|Vietnam|2018-09-11",900,901,2018-09-11,2018.69315068493,2018-09-10,"Vietnam","Persistent lineages","2018-09"
"EPI_ISL_336873|H3N2|HA|Southeast_Asia|CentralChina|2018-12-07",863,901,2018-12-07,2018.93150684932,2018-12-07,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336874|H3N2|HA|Southeast_Asia|CentralChina|2018-12-17",891,901,2018-12-17,2018.95890410959,2018-12-17,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336878|H3N2|HA|Southeast_Asia|NorthChina|2018-12-10",868,901,2018-12-10,2018.9397260274,2018-12-10,"NorthChina","Persistent lineages","2018-12"
"EPI_ISL_336884|H3N2|HA|Southeast_Asia|CentralChina|2018-12-24",888,901,2018-12-24,2018.97808219178,2018-12-23,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_337491|H3N2|HA|Southeast_Asia|HongkongChina|2018-11-21",570,901,2018-11-21,2018.88767123288,2018-11-21,"HongkongChina","Persistent lineages","2018-11"
"EPI_ISL_337493|H3N2|HA|Southeast_Asia|HongkongChina|2018-11-26",901,901,2018-11-26,2018.90136986301,2018-11-25,"HongkongChina","Persistent lineages","2018-11"
"EPI_ISL_337494|H3N2|HA|Southeast_Asia|HongkongChina|2018-11-26",895,901,2018-11-26,2018.90136986301,2018-11-25,"HongkongChina","Persistent lineages","2018-11"
"EPI_ISL_3375276|H3N2|HA|Southeast_Asia|India|2019-09-18",901,901,2019-09-18,2019.71232876712,2019-09-17,"India","Persistent lineages","2019-09"
"EPI_ISL_3375861|H3N2|HA|Southeast_Asia|India|2021-07-26",886,901,2021-07-26,2021.56438356164,2021-07-25,"India","Persistent lineages","2021-07"
"EPI_ISL_338749|H3N2|HA|Southeast_Asia|HongkongChina|2018-12-28",897,901,2018-12-28,2018.98904109589,2018-12-27,"HongkongChina","Persistent lineages","2018-12"
"EPI_ISL_339060|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2018-03-09",838,901,2018-03-09,2018.18356164384,2018-03-09,"IndonesiaEastTimor","Persistent lineages","2018-03"
"EPI_ISL_339062|H3N2|HA|Southeast_Asia|Philippines|2018-06-25",491,901,2018-06-25,2018.47945205479,2018-06-24,"Philippines","Persistent lineages","2018-06"
"EPI_ISL_339063|H3N2|HA|Southeast_Asia|Philippines|2018-07-05",566,901,2018-07-05,2018.50684931507,2018-07-05,"Philippines","Persistent lineages","2018-07"
"EPI_ISL_339068|H3N2|HA|Southeast_Asia|SriLanka|2018",797,901,2018-03-07,2018.18024520548,2018-03-07,"SriLanka","Persistent lineages","2018-03"
"EPI_ISL_339239|H3N2|HA|Southeast_Asia|SriLanka|2019-01-01",897,901,2019-01-01,2019,2019-01-01,"SriLanka","Persistent lineages","2019-01"
"EPI_ISL_339240|H3N2|HA|Southeast_Asia|SriLanka|2019-01-01",896,901,2019-01-01,2019,2019-01-01,"SriLanka","Persistent lineages","2019-01"
"EPI_ISL_339249|H3N2|HA|Southeast_Asia|SriLanka|2018-10-06",828,901,2018-10-06,2018.76164383562,2018-10-06,"SriLanka","Persistent lineages","2018-10"
"EPI_ISL_339250|H3N2|HA|Southeast_Asia|SriLanka|2018-11-02",640,901,2018-11-02,2018.83561643836,2018-11-02,"SriLanka","Persistent lineages","2018-11"
"EPI_ISL_339251|H3N2|HA|Southeast_Asia|SriLanka|2018-11-08",828,901,2018-11-08,2018.85205479452,2018-11-07,"SriLanka","Persistent lineages","2018-11"
"EPI_ISL_339252|H3N2|HA|Southeast_Asia|SriLanka|2018-11-14",828,901,2018-11-14,2018.86849315069,2018-11-14,"SriLanka","Persistent lineages","2018-11"
"EPI_ISL_339258|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2018-09-08",899,901,2018-09-08,2018.68493150685,2018-09-08,"MalaysiaBrunei","Persistent lineages","2018-09"
"EPI_ISL_339259|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2018-09-25",899,901,2018-09-25,2018.73150684932,2018-09-25,"MalaysiaBrunei","Persistent lineages","2018-09"
"EPI_ISL_340686|H3N2|HA|Southeast_Asia|Japan|2018-12-20",901,901,2018-12-20,2018.96712328767,2018-12-19,"Japan","Persistent lineages","2018-12"
"EPI_ISL_342172|H3N2|HA|Southeast_Asia|MacaoChina|2018-12-11",897,901,2018-12-11,2018.94246575342,2018-12-10,"MacaoChina","Persistent lineages","2018-12"
"EPI_ISL_344186|H3N2|HA|Southeast_Asia|Singapore|2018-12-04",879,901,2018-12-04,2018.92328767123,2018-12-03,"Singapore","Persistent lineages","2018-12"
"EPI_ISL_344245|H3N2|HA|Southeast_Asia|CentralChina|2019-01-15",901,901,2019-01-15,2019.03835616438,2019-01-14,"CentralChina","Persistent lineages","2019-01"
"EPI_ISL_344284|H3N2|HA|Southeast_Asia|CentralChina|2019-02-06",901,901,2019-02-06,2019.09863013699,2019-02-06,"CentralChina","Persistent lineages","2019-02"
"EPI_ISL_344509|H3N2|HA|Southeast_Asia|Japan|2019-02-04",893,901,2019-02-04,2019.09315068493,2019-02-03,"Japan","Persistent lineages","2019-02"
"EPI_ISL_344519|H3N2|HA|Southeast_Asia|Japan|2019-02-05",886,901,2019-02-05,2019.09589041096,2019-02-05,"Japan","Persistent lineages","2019-02"
"EPI_ISL_346042|H3N2|HA|Southeast_Asia|Vietnam|2018-04-03",899,901,2018-04-03,2018.25205479452,2018-04-02,"Vietnam","Persistent lineages","2018-04"
"EPI_ISL_346306|H3N2|HA|Southeast_Asia|MacaoChina|2019-01-05",901,901,2019-01-05,2019.01095890411,2019-01-05,"MacaoChina","Persistent lineages","2019-01"
"EPI_ISL_346307|H3N2|HA|Southeast_Asia|MacaoChina|2019-01-07",896,901,2019-01-07,2019.01643835616,2019-01-06,"MacaoChina","Persistent lineages","2019-01"
"EPI_ISL_346631|H3N2|HA|Southeast_Asia|Myanmar|2018-09-23",863,901,2018-09-23,2018.72602739726,2018-09-22,"Myanmar","Persistent lineages","2018-09"
"EPI_ISL_346633|H3N2|HA|Southeast_Asia|Myanmar|2018-10-02",863,901,2018-10-02,2018.75068493151,2018-10-02,"Myanmar","Persistent lineages","2018-10"
"EPI_ISL_346638|H3N2|HA|Southeast_Asia|Myanmar|2018-09-29",863,901,2018-09-29,2018.74246575342,2018-09-28,"Myanmar","Persistent lineages","2018-09"
"EPI_ISL_348311|H3N2|HA|Southeast_Asia|Myanmar|2018-10-03",863,901,2018-10-03,2018.75342465753,2018-10-02,"Myanmar","Persistent lineages","2018-10"
"EPI_ISL_348314|H3N2|HA|Southeast_Asia|Myanmar|2018-10-07",659,901,2018-10-07,2018.76438356164,2018-10-06,"Myanmar","Persistent lineages","2018-10"
"EPI_ISL_348416|H3N2|HA|Southeast_Asia|TaiwanChina|2010-07-13",901,901,2010-07-13,2010.52876712329,2010-07-13,"TaiwanChina","Persistent lineages","2010-07"
"EPI_ISL_348417|H3N2|HA|Southeast_Asia|TaiwanChina|2011-10-03",900,901,2011-10-03,2011.75342465753,2011-10-02,"TaiwanChina","Persistent lineages","2011-10"
"EPI_ISL_348418|H3N2|HA|Southeast_Asia|TaiwanChina|2011-10-17",897,901,2011-10-17,2011.79178082192,2011-10-17,"TaiwanChina","Persistent lineages","2011-10"
"EPI_ISL_348419|H3N2|HA|Southeast_Asia|TaiwanChina|2011-10-17",893,901,2011-10-17,2011.79178082192,2011-10-17,"TaiwanChina","Persistent lineages","2011-10"
"EPI_ISL_348527|H3N2|HA|Southeast_Asia|TaiwanChina|2013-09-10",898,901,2013-09-10,2013.6904109589,2013-09-09,"TaiwanChina","Persistent lineages","2013-09"
"EPI_ISL_348530|H3N2|HA|Southeast_Asia|TaiwanChina|2014-03-18",756,901,2014-03-18,2014.20821917808,2014-03-17,"TaiwanChina","Persistent lineages","2014-03"
"EPI_ISL_348533|H3N2|HA|Southeast_Asia|TaiwanChina|2014-06-16",741,901,2014-06-16,2014.45479452055,2014-06-16,"TaiwanChina","Persistent lineages","2014-06"
"EPI_ISL_348534|H3N2|HA|Southeast_Asia|TaiwanChina|2015-03-31",901,901,2015-03-31,2015.24383561644,2015-03-31,"TaiwanChina","Persistent lineages","2015-03"
"EPI_ISL_348537|H3N2|HA|Southeast_Asia|TaiwanChina|2016-06-25",896,901,2016-06-25,2016.48087431694,2016-06-24,"TaiwanChina","Persistent lineages","2016-06"
"EPI_ISL_34955|H3N2|HA|Southeast_Asia|SouthChina|2009-03-03",865,901,2009-03-03,2009.16712328767,2009-03-02,"SouthChina","Persistent lineages","2009-03"
"EPI_ISL_34967|H3N2|HA|Southeast_Asia|Singapore|2009-06-15",630,901,2009-06-15,2009.45205479452,2009-06-14,"Singapore","Persistent lineages","2009-06"
"EPI_ISL_34985|H3N2|HA|Southeast_Asia|HongkongChina|2009-07-10",631,901,2009-07-10,2009.52054794521,2009-07-10,"HongkongChina","Persistent lineages","2009-07"
"EPI_ISL_350555|H3N2|HA|Southeast_Asia|Singapore|2018-06-07",778,901,2018-06-07,2018.4301369863,2018-06-06,"Singapore","Persistent lineages","2018-06"
"EPI_ISL_350557|H3N2|HA|Southeast_Asia|Singapore|2018-06-25",850,901,2018-06-25,2018.47945205479,2018-06-24,"Singapore","Persistent lineages","2018-06"
"EPI_ISL_350574|H3N2|HA|Southeast_Asia|Singapore|2018-09-20",572,901,2018-09-20,2018.71780821918,2018-09-20,"Singapore","Persistent lineages","2018-09"
"EPI_ISL_350580|H3N2|HA|Southeast_Asia|Singapore|2018-09-20",805,901,2018-09-20,2018.71780821918,2018-09-20,"Singapore","Persistent lineages","2018-09"
"EPI_ISL_350589|H3N2|HA|Southeast_Asia|Singapore|2018-11-29",901,901,2018-11-29,2018.9095890411,2018-11-29,"Singapore","Persistent lineages","2018-11"
"EPI_ISL_350956|H3N2|HA|Southeast_Asia|HongkongChina|2019-02-15",897,901,2019-02-15,2019.12328767123,2019-02-14,"HongkongChina","Persistent lineages","2019-02"
"EPI_ISL_352893|H3N2|HA|Southeast_Asia|Myanmar|2017-12-08",900,901,2017-12-08,2017.93424657534,2017-12-07,"Myanmar","Persistent lineages","2017-12"
"EPI_ISL_352895|H3N2|HA|Southeast_Asia|Myanmar|2017-08-19",900,901,2017-08-19,2017.6301369863,2017-08-18,"Myanmar","Persistent lineages","2017-08"
"EPI_ISL_352919|H3N2|HA|Southeast_Asia|Myanmar|2018-10-03",863,901,2018-10-03,2018.75342465753,2018-10-02,"Myanmar","Persistent lineages","2018-10"
"EPI_ISL_352926|H3N2|HA|Southeast_Asia|Myanmar|2018-10-09",863,901,2018-10-09,2018.7698630137,2018-10-09,"Myanmar","Persistent lineages","2018-10"
"EPI_ISL_355213|H3N2|HA|Southeast_Asia|TaiwanChina|2019-03-13",895,901,2019-03-13,2019.19452054795,2019-03-13,"TaiwanChina","Persistent lineages","2019-03"
"EPI_ISL_356872|H3N2|HA|Southeast_Asia|Japan|2019-03-04",898,901,2019-03-04,2019.1698630137,2019-03-04,"Japan","Persistent lineages","2019-03"
"EPI_ISL_356956|H3N2|HA|Southeast_Asia|MacaoChina|2007-02-12",801,901,2007-02-12,2007.11506849315,2007-02-11,"MacaoChina","Persistent lineages","2007-02"
"EPI_ISL_356957|H3N2|HA|Southeast_Asia|MacaoChina|2007-02-26",888,901,2007-02-26,2007.15342465753,2007-02-25,"MacaoChina","Persistent lineages","2007-02"
"EPI_ISL_356961|H3N2|HA|Southeast_Asia|MacaoChina|2007-03-05",801,901,2007-03-05,2007.17260273973,2007-03-05,"MacaoChina","Persistent lineages","2007-03"
"EPI_ISL_356962|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-05-07",573,901,2007-05-07,2007.34520547945,2007-05-06,"MalaysiaBrunei","Persistent lineages","2007-05"
"EPI_ISL_356966|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-01-16",675,901,2007-01-16,2007.04109589041,2007-01-15,"MalaysiaBrunei","Persistent lineages","2007-01"
"EPI_ISL_356973|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-01-22",796,901,2007-01-22,2007.05753424658,2007-01-22,"MalaysiaBrunei","Persistent lineages","2007-01"
"EPI_ISL_357010|H3N2|HA|Southeast_Asia|Philippines|2007-02-04",794,901,2007-02-04,2007.09315068493,2007-02-03,"Philippines","Persistent lineages","2007-02"
"EPI_ISL_357014|H3N2|HA|Southeast_Asia|Philippines|2007-02-12",802,901,2007-02-12,2007.11506849315,2007-02-11,"Philippines","Persistent lineages","2007-02"
"EPI_ISL_357054|H3N2|HA|Southeast_Asia|Thailand|2007-02-14",737,901,2007-02-14,2007.12054794521,2007-02-14,"Thailand","Persistent lineages","2007-02"
"EPI_ISL_357055|H3N2|HA|Southeast_Asia|Thailand|2007-01-16",795,901,2007-01-16,2007.04109589041,2007-01-15,"Thailand","Persistent lineages","2007-01"
"EPI_ISL_357110|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-01-10",623,901,2007-01-10,2007.02465753425,2007-01-10,"MalaysiaBrunei","Persistent lineages","2007-01"
"EPI_ISL_357497|H3N2|HA|Southeast_Asia|Japan|2019-01-15",788,901,2019-01-15,2019.03835616438,2019-01-14,"Japan","Persistent lineages","2019-01"
"EPI_ISL_363485|H3N2|HA|Southeast_Asia|Nepal|2019-01-21",828,901,2019-01-21,2019.05479452055,2019-01-21,"Nepal","Persistent lineages","2019-01"
"EPI_ISL_363486|H3N2|HA|Southeast_Asia|Nepal|2019-02-07",826,901,2019-02-07,2019.10136986301,2019-02-06,"Nepal","Persistent lineages","2019-02"
"EPI_ISL_363487|H3N2|HA|Southeast_Asia|Nepal|2019-02-15",801,901,2019-02-15,2019.12328767123,2019-02-14,"Nepal","Persistent lineages","2019-02"
"EPI_ISL_363488|H3N2|HA|Southeast_Asia|Nepal|2019-02-21",742,901,2019-02-21,2019.1397260274,2019-02-21,"Nepal","Persistent lineages","2019-02"
"EPI_ISL_363714|H3N2|HA|Southeast_Asia|Japan|2018-12-10",901,901,2018-12-10,2018.9397260274,2018-12-10,"Japan","Persistent lineages","2018-12"
"EPI_ISL_365302|H3N2|HA|Southeast_Asia|India|2017-09-13",899,901,2017-09-13,2017.69863013699,2017-09-13,"India","Persistent lineages","2017-09"
"EPI_ISL_365304|H3N2|HA|Southeast_Asia|India|2017-09-20",572,901,2017-09-20,2017.71780821918,2017-09-20,"India","Persistent lineages","2017-09"
"EPI_ISL_365317|H3N2|HA|Southeast_Asia|India|2017-08-30",573,901,2017-08-30,2017.6602739726,2017-08-29,"India","Persistent lineages","2017-08"
"EPI_ISL_365319|H3N2|HA|Southeast_Asia|India|2017-08-21",573,901,2017-08-21,2017.63561643836,2017-08-21,"India","Persistent lineages","2017-08"
"EPI_ISL_365322|H3N2|HA|Southeast_Asia|India|2017-10-26",900,901,2017-10-26,2017.81643835616,2017-10-25,"India","Persistent lineages","2017-10"
"EPI_ISL_365324|H3N2|HA|Southeast_Asia|India|2017-10-27",548,901,2017-10-27,2017.81917808219,2017-10-26,"India","Persistent lineages","2017-10"
"EPI_ISL_365331|H3N2|HA|Southeast_Asia|India|2017-03-09",761,901,2017-03-09,2017.18356164384,2017-03-09,"India","Persistent lineages","2017-03"
"EPI_ISL_365336|H3N2|HA|Southeast_Asia|India|2017-10-28",548,901,2017-10-28,2017.82191780822,2017-10-28,"India","Persistent lineages","2017-10"
"EPI_ISL_366123|H3N2|HA|Southeast_Asia|CentralChina|2019-01-15",901,901,2019-01-15,2019.03835616438,2019-01-14,"CentralChina","Persistent lineages","2019-01"
"EPI_ISL_366749|H3N2|HA|Southeast_Asia|Japan|2019-01-31",759,901,2019-01-31,2019.08219178082,2019-01-30,"Japan","Persistent lineages","2019-01"
"EPI_ISL_367039|H3N2|HA|Southeast_Asia|NorthChina|2019-04-09",841,901,2019-04-09,2019.26849315068,2019-04-08,"NorthChina","Persistent lineages","2019-04"
"EPI_ISL_367107|H3N2|HA|Southeast_Asia|MacaoChina|2018-12-27",650,901,2018-12-27,2018.98630136986,2018-12-26,"MacaoChina","Persistent lineages","2018-12"
"EPI_ISL_367108|H3N2|HA|Southeast_Asia|MacaoChina|2019-01-07",898,901,2019-01-07,2019.01643835616,2019-01-06,"MacaoChina","Persistent lineages","2019-01"
"EPI_ISL_367110|H3N2|HA|Southeast_Asia|MacaoChina|2019-01-10",899,901,2019-01-10,2019.02465753425,2019-01-10,"MacaoChina","Persistent lineages","2019-01"
"EPI_ISL_367114|H3N2|HA|Southeast_Asia|MacaoChina|2019-02-08",897,901,2019-02-08,2019.10410958904,2019-02-07,"MacaoChina","Persistent lineages","2019-02"
"EPI_ISL_367370|H3N2|HA|Southeast_Asia|SouthChina|2019-05-20",897,901,2019-05-20,2019.38082191781,2019-05-20,"SouthChina","Persistent lineages","2019-05"
"EPI_ISL_367382|H3N2|HA|Southeast_Asia|NorthChina|2019-05-13",892,901,2019-05-13,2019.36164383562,2019-05-13,"NorthChina","Persistent lineages","2019-05"
"EPI_ISL_367428|H3N2|HA|Southeast_Asia|SouthChina|2019-04-18",879,901,2019-04-18,2019.29315068493,2019-04-17,"SouthChina","Persistent lineages","2019-04"
"EPI_ISL_367467|H3N2|HA|Southeast_Asia|CentralChina|2019-03-19",895,901,2019-03-19,2019.21095890411,2019-03-19,"CentralChina","Persistent lineages","2019-03"
"EPI_ISL_367745|H3N2|HA|Southeast_Asia|Cambodia|2015-08-14",679,901,2015-08-14,2015.61643835616,2015-08-13,"Cambodia","Persistent lineages","2015-08"
"EPI_ISL_368336|H3N2|HA|Southeast_Asia|Thailand|2014-11-08",783,901,2014-11-08,2014.85205479452,2014-11-07,"Thailand","Persistent lineages","2014-11"
"EPI_ISL_368341|H3N2|HA|Southeast_Asia|Thailand|2015-04-02",896,901,2015-04-02,2015.24931506849,2015-04-01,"Thailand","Persistent lineages","2015-04"
"EPI_ISL_368880|H3N2|HA|Southeast_Asia|SouthKorea|2019-04-04",864,901,2019-04-04,2019.25479452055,2019-04-04,"SouthKorea","Persistent lineages","2019-04"
"EPI_ISL_369038|H3N2|HA|Southeast_Asia|SouthKorea|2019-04-11",806,901,2019-04-11,2019.27397260274,2019-04-11,"SouthKorea","Persistent lineages","2019-04"
"EPI_ISL_370684|H3N2|HA|Southeast_Asia|India|2018-09-28",828,901,2018-09-28,2018.7397260274,2018-09-28,"India","Persistent lineages","2018-09"
"EPI_ISL_370685|H3N2|HA|Southeast_Asia|India|2018-09-28",831,901,2018-09-28,2018.7397260274,2018-09-28,"India","Persistent lineages","2018-09"
"EPI_ISL_370686|H3N2|HA|Southeast_Asia|India|2018-09-07",743,901,2018-09-07,2018.68219178082,2018-09-06,"India","Persistent lineages","2018-09"
"EPI_ISL_370687|H3N2|HA|Southeast_Asia|India|2018-10-27",898,901,2018-10-27,2018.81917808219,2018-10-26,"India","Persistent lineages","2018-10"
"EPI_ISL_370692|H3N2|HA|Southeast_Asia|India|2018-10-15",830,901,2018-10-15,2018.78630136986,2018-10-14,"India","Persistent lineages","2018-10"
"EPI_ISL_371926|H3N2|HA|Southeast_Asia|Japan|2019-01-08",900,901,2019-01-08,2019.01917808219,2019-01-07,"Japan","Persistent lineages","2019-01"
"EPI_ISL_376089|H3N2|HA|Southeast_Asia|SouthKorea|2016-12-12",729,901,2016-12-12,2016.94535519126,2016-12-11,"SouthKorea","Persistent lineages","2016-12"
"EPI_ISL_376110|H3N2|HA|Southeast_Asia|SouthKorea|2016-12-12",886,901,2016-12-12,2016.94535519126,2016-12-11,"SouthKorea","Persistent lineages","2016-12"
"EPI_ISL_376112|H3N2|HA|Southeast_Asia|SouthKorea|2016-12-12",807,901,2016-12-12,2016.94535519126,2016-12-11,"SouthKorea","Persistent lineages","2016-12"
"EPI_ISL_376113|H3N2|HA|Southeast_Asia|SouthKorea|2016-12-12",760,901,2016-12-12,2016.94535519126,2016-12-11,"SouthKorea","Persistent lineages","2016-12"
"EPI_ISL_376117|H3N2|HA|Southeast_Asia|SouthKorea|2016-12-12",886,901,2016-12-12,2016.94535519126,2016-12-11,"SouthKorea","Persistent lineages","2016-12"
"EPI_ISL_376542|H3N2|HA|Southeast_Asia|SouthKorea|2018-11-26",891,901,2018-11-26,2018.90136986301,2018-11-25,"SouthKorea","Persistent lineages","2018-11"
