"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_237861|Victoria|HA|Southeast_Asia|Cambodia|2016-07-21",468,472,2016-07-21,2016.55191256831,2016-07-20,"Cambodia","Non-persistent lineages","2016-07"
"EPI_ISL_237885|Victoria|HA|Southeast_Asia|Singapore|2016-05-17",449,472,2016-05-17,2016.37431693989,2016-05-16,"Singapore","Non-persistent lineages","2016-05"
"EPI_ISL_238801|Victoria|HA|Southeast_Asia|Philippines|2016-04-04",437,472,2016-04-04,2016.25683060109,2016-04-03,"Philippines","Non-persistent lineages","2016-04"
"EPI_ISL_238834|Victoria|HA|Southeast_Asia|Bangladesh|2016-09-05",401,472,2016-09-05,2016.67759562842,2016-09-04,"Bangladesh","Non-persistent lineages","2016-09"
"EPI_ISL_238837|Victoria|HA|Southeast_Asia|Bangladesh|2016-09-27",409,472,2016-09-27,2016.73770491803,2016-09-26,"Bangladesh","Non-persistent lineages","2016-09"
"EPI_ISL_238964|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-02",470,472,2016-08-02,2016.58469945355,2016-08-01,"Bangladesh","Non-persistent lineages","2016-08"
"EPI_ISL_238971|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-07",373,472,2016-08-07,2016.59836065574,2016-08-06,"Bangladesh","Non-persistent lineages","2016-08"
"EPI_ISL_238977|Victoria|HA|Southeast_Asia|Bangladesh|2016-08-08",443,472,2016-08-08,2016.60109289617,2016-08-07,"Bangladesh","Non-persistent lineages","2016-08"
"EPI_ISL_23902|Victoria|HA|Southeast_Asia|Singapore|2007-11-27",459,472,2007-11-27,2007.90410958904,2007-11-26,"Singapore","Non-persistent lineages","2007-11"
"EPI_ISL_239042|Victoria|HA|Southeast_Asia|Laos|2015-10-06",420,472,2015-10-06,2015.76164383562,2015-10-06,"Laos","Non-persistent lineages","2015-10"
"EPI_ISL_239045|Victoria|HA|Southeast_Asia|Laos|2015-12-28",426,472,2015-12-28,2015.98904109589,2015-12-27,"Laos","Non-persistent lineages","2015-12"
"EPI_ISL_239053|Victoria|HA|Southeast_Asia|Singapore|2016-09-08",470,472,2016-09-08,2016.68579234973,2016-09-07,"Singapore","Non-persistent lineages","2016-09"
"EPI_ISL_239054|Victoria|HA|Southeast_Asia|Singapore|2016-09-29",384,472,2016-09-29,2016.74316939891,2016-09-28,"Singapore","Non-persistent lineages","2016-09"
"EPI_ISL_239055|Victoria|HA|Southeast_Asia|Singapore|2016-08-05",423,472,2016-08-05,2016.59289617486,2016-08-04,"Singapore","Non-persistent lineages","2016-08"
"EPI_ISL_239057|Victoria|HA|Southeast_Asia|Singapore|2016-08-17",454,472,2016-08-17,2016.62568306011,2016-08-16,"Singapore","Non-persistent lineages","2016-08"
"EPI_ISL_239060|Victoria|HA|Southeast_Asia|Singapore|2016-09-07",439,472,2016-09-07,2016.68306010929,2016-09-06,"Singapore","Non-persistent lineages","2016-09"
"EPI_ISL_23942|Victoria|HA|Southeast_Asia|SouthKorea|2008-01-24",470,472,2008-01-24,2008.06284153005,2008-01-23,"SouthKorea","Non-persistent lineages","2008-01"
"EPI_ISL_23946|Victoria|HA|Southeast_Asia|Singapore|2008-04-08",469,472,2008-04-08,2008.26775956284,2008-04-07,"Singapore","Non-persistent lineages","2008-04"
"EPI_ISL_239862|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18",470,472,2016-11-18,2016.87978142077,2016-11-17,"MalaysiaBrunei","Non-persistent lineages","2016-11"
"EPI_ISL_239864|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-10",470,472,2016-11-10,2016.85792349727,2016-11-09,"MalaysiaBrunei","Non-persistent lineages","2016-11"
"EPI_ISL_239865|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18",471,472,2016-11-18,2016.87978142077,2016-11-17,"MalaysiaBrunei","Non-persistent lineages","2016-11"
"EPI_ISL_239866|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-11-18",470,472,2016-11-18,2016.87978142077,2016-11-17,"MalaysiaBrunei","Non-persistent lineages","2016-11"
"EPI_ISL_239897|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-02-26",469,472,2016-02-26,2016.15300546448,2016-02-25,"MalaysiaBrunei","Non-persistent lineages","2016-02"
"EPI_ISL_240422|Victoria|HA|Southeast_Asia|Laos|2016-09-22",427,472,2016-09-22,2016.72404371585,2016-09-21,"Laos","Non-persistent lineages","2016-09"
"EPI_ISL_242446|Victoria|HA|Southeast_Asia|SouthChina|2016-11-16",398,472,2016-11-16,2016.87431693989,2016-11-15,"SouthChina","Non-persistent lineages","2016-11"
"EPI_ISL_242463|Victoria|HA|Southeast_Asia|CentralChina|2016-11-19",448,472,2016-11-19,2016.8825136612,2016-11-18,"CentralChina","Non-persistent lineages","2016-11"
"EPI_ISL_242464|Victoria|HA|Southeast_Asia|CentralChina|2016-11-22",354,472,2016-11-22,2016.89071038251,2016-11-21,"CentralChina","Non-persistent lineages","2016-11"
"EPI_ISL_242546|Victoria|HA|Southeast_Asia|CentralChina|2016-10-13",401,472,2016-10-13,2016.78142076503,2016-10-12,"CentralChina","Non-persistent lineages","2016-10"
"EPI_ISL_242827|Victoria|HA|Southeast_Asia|TaiwanChina|2016-11-21",403,472,2016-11-21,2016.88797814208,2016-11-20,"TaiwanChina","Non-persistent lineages","2016-11"
"EPI_ISL_242828|Victoria|HA|Southeast_Asia|Japan|2016-12-10",384,472,2016-12-10,2016.93989071038,2016-12-09,"Japan","Non-persistent lineages","2016-12"
"EPI_ISL_243847|Victoria|HA|Southeast_Asia|India|2016-08-01",442,472,2016-08-01,2016.58196721311,2016-07-31,"India","Non-persistent lineages","2016-08"
"EPI_ISL_243850|Victoria|HA|Southeast_Asia|India|2016-08-26",443,472,2016-08-26,2016.65027322404,2016-08-25,"India","Non-persistent lineages","2016-08"
"EPI_ISL_243853|Victoria|HA|Southeast_Asia|Philippines|2016-10-17",437,472,2016-10-17,2016.79234972678,2016-10-16,"Philippines","Non-persistent lineages","2016-10"
"EPI_ISL_243854|Victoria|HA|Southeast_Asia|Philippines|2016-11-26",430,472,2016-11-26,2016.90163934426,2016-11-25,"Philippines","Non-persistent lineages","2016-11"
"EPI_ISL_243912|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-04-28",407,472,2016-04-28,2016.32240437158,2016-04-27,"MalaysiaBrunei","Non-persistent lineages","2016-04"
"EPI_ISL_243915|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-03-09",470,472,2016-03-09,2016.18579234973,2016-03-08,"MalaysiaBrunei","Non-persistent lineages","2016-03"
"EPI_ISL_243916|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2016-02-03",471,472,2016-02-03,2016.09016393443,2016-02-02,"MalaysiaBrunei","Non-persistent lineages","2016-02"
"EPI_ISL_245393|Victoria|HA|Southeast_Asia|Philippines|2016-10-05",437,472,2016-10-05,2016.75956284153,2016-10-04,"Philippines","Non-persistent lineages","2016-10"
"EPI_ISL_245394|Victoria|HA|Southeast_Asia|Philippines|2016-10-14",430,472,2016-10-14,2016.78415300546,2016-10-13,"Philippines","Non-persistent lineages","2016-10"
"EPI_ISL_246649|Victoria|HA|Southeast_Asia|HongkongChina|2010-12-02",465,472,2010-12-02,2010.91780821918,2010-12-02,"HongkongChina","Non-persistent lineages","2010-12"
"EPI_ISL_246713|Victoria|HA|Southeast_Asia|Thailand|2016-11-08",404,472,2016-11-08,2016.85245901639,2016-11-07,"Thailand","Non-persistent lineages","2016-11"
"EPI_ISL_246715|Victoria|HA|Southeast_Asia|Thailand|2016-12-02",403,472,2016-12-02,2016.91803278689,2016-12-01,"Thailand","Non-persistent lineages","2016-12"
"EPI_ISL_246716|Victoria|HA|Southeast_Asia|Cambodia|2016-12-01",403,472,2016-12-01,2016.91530054645,2016-11-30,"Cambodia","Non-persistent lineages","2016-12"
"EPI_ISL_246717|Victoria|HA|Southeast_Asia|Cambodia|2016-12-07",424,472,2016-12-07,2016.93169398907,2016-12-06,"Cambodia","Non-persistent lineages","2016-12"
"EPI_ISL_246724|Victoria|HA|Southeast_Asia|Cambodia|2016-11-12",423,472,2016-11-12,2016.86338797814,2016-11-11,"Cambodia","Non-persistent lineages","2016-11"
"EPI_ISL_246850|Victoria|HA|Southeast_Asia|HongkongChina|2012-05-03",464,472,2012-05-03,2012.33606557377,2012-05-02,"HongkongChina","Non-persistent lineages","2012-05"
"EPI_ISL_246851|Victoria|HA|Southeast_Asia|HongkongChina|2012-05-08",463,472,2012-05-08,2012.34972677596,2012-05-07,"HongkongChina","Non-persistent lineages","2012-05"
"EPI_ISL_247730|Victoria|HA|Southeast_Asia|Laos|2016-11-03",469,472,2016-11-03,2016.83879781421,2016-11-02,"Laos","Non-persistent lineages","2016-11"
"EPI_ISL_247734|Victoria|HA|Southeast_Asia|Japan|2016-12-12",384,472,2016-12-12,2016.94535519126,2016-12-11,"Japan","Non-persistent lineages","2016-12"
"EPI_ISL_248277|Victoria|HA|Southeast_Asia|TaiwanChina|2016-10-01",432,472,2016-10-01,2016.74863387978,2016-09-30,"TaiwanChina","Non-persistent lineages","2016-10"
"EPI_ISL_249158|Victoria|HA|Southeast_Asia|SriLanka|2016-10-10",403,472,2016-10-10,2016.77322404372,2016-10-09,"SriLanka","Non-persistent lineages","2016-10"
"EPI_ISL_249159|Victoria|HA|Southeast_Asia|Cambodia|2016-11-02",404,472,2016-11-02,2016.83606557377,2016-11-01,"Cambodia","Non-persistent lineages","2016-11"
"EPI_ISL_249879|Victoria|HA|Southeast_Asia|Thailand|2016-10-20",404,472,2016-10-20,2016.80054644809,2016-10-19,"Thailand","Non-persistent lineages","2016-10"
"EPI_ISL_249883|Victoria|HA|Southeast_Asia|Thailand|2016-11-02",431,472,2016-11-02,2016.83606557377,2016-11-01,"Thailand","Non-persistent lineages","2016-11"
"EPI_ISL_249887|Victoria|HA|Southeast_Asia|Thailand|2016-11-14",431,472,2016-11-14,2016.86885245902,2016-11-13,"Thailand","Non-persistent lineages","2016-11"
"EPI_ISL_249898|Victoria|HA|Southeast_Asia|Thailand|2016-10-20",432,472,2016-10-20,2016.80054644809,2016-10-19,"Thailand","Non-persistent lineages","2016-10"
"EPI_ISL_253324|Victoria|HA|Southeast_Asia|NorthChina|2017-01-05",449,472,2017-01-05,2017.01095890411,2017-01-05,"NorthChina","Non-persistent lineages","2017-01"
"EPI_ISL_255471|Victoria|HA|Southeast_Asia|Singapore|2017-01-13",446,472,2017-01-13,2017.03287671233,2017-01-13,"Singapore","Non-persistent lineages","2017-01"
"EPI_ISL_25828|Victoria|HA|Southeast_Asia|India|2008-05-23",463,472,2008-05-23,2008.39071038251,2008-05-22,"India","Non-persistent lineages","2008-05"
"EPI_ISL_259270|Victoria|HA|Southeast_Asia|Myanmar|2016-06-15",406,472,2016-06-15,2016.45355191257,2016-06-14,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259271|Victoria|HA|Southeast_Asia|Myanmar|2016-06-15",432,472,2016-06-15,2016.45355191257,2016-06-14,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259274|Victoria|HA|Southeast_Asia|Myanmar|2016-06-27",394,472,2016-06-27,2016.48633879781,2016-06-26,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259276|Victoria|HA|Southeast_Asia|Myanmar|2016-06-22",443,472,2016-06-22,2016.47267759563,2016-06-21,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259277|Victoria|HA|Southeast_Asia|Myanmar|2016-06-27",405,472,2016-06-27,2016.48633879781,2016-06-26,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259280|Victoria|HA|Southeast_Asia|Myanmar|2016-07-04",402,472,2016-07-04,2016.50546448087,2016-07-03,"Myanmar","Non-persistent lineages","2016-07"
"EPI_ISL_259281|Victoria|HA|Southeast_Asia|Myanmar|2016-07-18",443,472,2016-07-18,2016.54371584699,2016-07-17,"Myanmar","Non-persistent lineages","2016-07"
"EPI_ISL_259286|Victoria|HA|Southeast_Asia|Myanmar|2016-06-18",415,472,2016-06-18,2016.46174863388,2016-06-17,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_259287|Victoria|HA|Southeast_Asia|Myanmar|2016-07-08",443,472,2016-07-08,2016.51639344262,2016-07-07,"Myanmar","Non-persistent lineages","2016-07"
"EPI_ISL_259421|Victoria|HA|Southeast_Asia|Vietnam|2016-04-19",418,472,2016-04-19,2016.29781420765,2016-04-18,"Vietnam","Non-persistent lineages","2016-04"
"EPI_ISL_259422|Victoria|HA|Southeast_Asia|Vietnam|2016-04-20",470,472,2016-04-20,2016.30054644809,2016-04-19,"Vietnam","Non-persistent lineages","2016-04"
"EPI_ISL_259423|Victoria|HA|Southeast_Asia|Vietnam|2016-05-06",472,472,2016-05-06,2016.34426229508,2016-05-05,"Vietnam","Non-persistent lineages","2016-05"
"EPI_ISL_259427|Victoria|HA|Southeast_Asia|Vietnam|2016-04-21",471,472,2016-04-21,2016.30327868852,2016-04-20,"Vietnam","Non-persistent lineages","2016-04"
"EPI_ISL_259428|Victoria|HA|Southeast_Asia|Vietnam|2016-05-04",470,472,2016-05-04,2016.33879781421,2016-05-03,"Vietnam","Non-persistent lineages","2016-05"
"EPI_ISL_259429|Victoria|HA|Southeast_Asia|Vietnam|2016-05-05",469,472,2016-05-05,2016.34153005464,2016-05-04,"Vietnam","Non-persistent lineages","2016-05"
"EPI_ISL_259431|Victoria|HA|Southeast_Asia|Vietnam|2016-07-08",472,472,2016-07-08,2016.51639344262,2016-07-07,"Vietnam","Non-persistent lineages","2016-07"
"EPI_ISL_259432|Victoria|HA|Southeast_Asia|Vietnam|2016-07-27",429,472,2016-07-27,2016.56830601093,2016-07-26,"Vietnam","Non-persistent lineages","2016-07"
"EPI_ISL_261257|Victoria|HA|Southeast_Asia|HongkongChina|2016-12-28",437,472,2016-12-28,2016.98907103825,2016-12-27,"HongkongChina","Non-persistent lineages","2016-12"
"EPI_ISL_26167|Victoria|HA|Southeast_Asia|TaiwanChina|2008-03-12",445,472,2008-03-12,2008.19398907104,2008-03-11,"TaiwanChina","Non-persistent lineages","2008-03"
"EPI_ISL_26192|Victoria|HA|Southeast_Asia|HongkongChina|2007",471,472,2007-11-11,2007.86072465753,2007-11-11,"HongkongChina","Non-persistent lineages","2007-11"
"EPI_ISL_26406|Victoria|HA|Southeast_Asia|Japan|2008-11-09",472,472,2008-11-09,2008.85519125683,2008-11-08,"Japan","Non-persistent lineages","2008-11"
"EPI_ISL_264298|Victoria|HA|Southeast_Asia|Myanmar|2011-08-29",464,472,2011-08-29,2011.65753424658,2011-08-29,"Myanmar","Non-persistent lineages","2011-08"
"EPI_ISL_265155|Victoria|HA|Southeast_Asia|Japan|2017-03-06",384,472,2017-03-06,2017.17534246575,2017-03-05,"Japan","Non-persistent lineages","2017-03"
"EPI_ISL_268467|Victoria|HA|Southeast_Asia|Bangladesh|2017-02-22",470,472,2017-02-22,2017.14246575342,2017-02-21,"Bangladesh","Non-persistent lineages","2017-02"
"EPI_ISL_269475|Victoria|HA|Southeast_Asia|Laos|2016-11-15",379,472,2016-11-15,2016.87158469945,2016-11-14,"Laos","Non-persistent lineages","2016-11"
"EPI_ISL_269478|Victoria|HA|Southeast_Asia|Laos|2016-11-17",414,472,2016-11-17,2016.87704918033,2016-11-16,"Laos","Non-persistent lineages","2016-11"
"EPI_ISL_269479|Victoria|HA|Southeast_Asia|Laos|2016-11-18",431,472,2016-11-18,2016.87978142077,2016-11-17,"Laos","Non-persistent lineages","2016-11"
"EPI_ISL_269493|Victoria|HA|Southeast_Asia|Laos|2017-01-03",407,472,2017-01-03,2017.00547945205,2017-01-02,"Laos","Non-persistent lineages","2017-01"
"EPI_ISL_269494|Victoria|HA|Southeast_Asia|Laos|2017-01-10",431,472,2017-01-10,2017.02465753425,2017-01-10,"Laos","Non-persistent lineages","2017-01"
"EPI_ISL_269495|Victoria|HA|Southeast_Asia|Laos|2017-01-11",411,472,2017-01-11,2017.02739726027,2017-01-10,"Laos","Non-persistent lineages","2017-01"
"EPI_ISL_269498|Victoria|HA|Southeast_Asia|Laos|2017-02-13",411,472,2017-02-13,2017.11780821918,2017-02-13,"Laos","Non-persistent lineages","2017-02"
"EPI_ISL_269503|Victoria|HA|Southeast_Asia|Myanmar|2016-06-20",417,472,2016-06-20,2016.46721311475,2016-06-19,"Myanmar","Non-persistent lineages","2016-06"
"EPI_ISL_269529|Victoria|HA|Southeast_Asia|HongkongChina|2017-04-18",363,472,2017-04-18,2017.29315068493,2017-04-17,"HongkongChina","Non-persistent lineages","2017-04"
"EPI_ISL_269533|Victoria|HA|Southeast_Asia|HongkongChina|2017-04-24",428,472,2017-04-24,2017.3095890411,2017-04-24,"HongkongChina","Non-persistent lineages","2017-04"
"EPI_ISL_269534|Victoria|HA|Southeast_Asia|HongkongChina|2017-04-26",390,472,2017-04-26,2017.31506849315,2017-04-25,"HongkongChina","Non-persistent lineages","2017-04"
"EPI_ISL_269535|Victoria|HA|Southeast_Asia|HongkongChina|2017-05-05",393,472,2017-05-05,2017.3397260274,2017-05-05,"HongkongChina","Non-persistent lineages","2017-05"
"EPI_ISL_2696047|Victoria|HA|Southeast_Asia|CentralChina|2021-03-23",428,472,2021-03-23,2021.22191780822,2021-03-23,"CentralChina","Non-persistent lineages","2021-03"
"EPI_ISL_2696119|Victoria|HA|Southeast_Asia|NorthChina|2020-11-10",305,472,2020-11-10,2020.85792349727,2020-11-09,"NorthChina","Non-persistent lineages","2020-11"
"EPI_ISL_2696264|Victoria|HA|Southeast_Asia|SouthChina|2021-01-06",428,472,2021-01-06,2021.01369863014,2021-01-06,"SouthChina","Non-persistent lineages","2021-01"
"EPI_ISL_269665|Victoria|HA|Southeast_Asia|Singapore|2017-02-20",441,472,2017-02-20,2017.13698630137,2017-02-20,"Singapore","Non-persistent lineages","2017-02"
"EPI_ISL_269669|Victoria|HA|Southeast_Asia|Singapore|2017-04-11",460,472,2017-04-11,2017.27397260274,2017-04-11,"Singapore","Non-persistent lineages","2017-04"
"EPI_ISL_269673|Victoria|HA|Southeast_Asia|Singapore|2017-05-30",396,472,2017-05-30,2017.40821917808,2017-05-29,"Singapore","Non-persistent lineages","2017-05"
"EPI_ISL_269675|Victoria|HA|Southeast_Asia|Singapore|2017-03-08",383,472,2017-03-08,2017.18082191781,2017-03-08,"Singapore","Non-persistent lineages","2017-03"
"EPI_ISL_269991|Victoria|HA|Southeast_Asia|Bangladesh|2017-04-11",432,472,2017-04-11,2017.27397260274,2017-04-11,"Bangladesh","Non-persistent lineages","2017-04"
"EPI_ISL_270044|Victoria|HA|Southeast_Asia|Laos|2016-12-19",411,472,2016-12-19,2016.96448087432,2016-12-18,"Laos","Non-persistent lineages","2016-12"
"EPI_ISL_270611|Victoria|HA|Southeast_Asia|CentralChina|2017-04-19",425,472,2017-04-19,2017.29589041096,2017-04-19,"CentralChina","Non-persistent lineages","2017-04"
"EPI_ISL_270618|Victoria|HA|Southeast_Asia|SouthChina|2017-06-01",453,472,2017-06-01,2017.41369863014,2017-06-01,"SouthChina","Non-persistent lineages","2017-06"
"EPI_ISL_270621|Victoria|HA|Southeast_Asia|SouthChina|2017-05-01",366,472,2017-05-01,2017.32876712329,2017-05-01,"SouthChina","Non-persistent lineages","2017-05"
"EPI_ISL_270623|Victoria|HA|Southeast_Asia|CentralChina|2017-05-03",428,472,2017-05-03,2017.33424657534,2017-05-02,"CentralChina","Non-persistent lineages","2017-05"
"EPI_ISL_270687|Victoria|HA|Southeast_Asia|CentralChina|2017-04-24",390,472,2017-04-24,2017.3095890411,2017-04-24,"CentralChina","Non-persistent lineages","2017-04"
"EPI_ISL_270707|Victoria|HA|Southeast_Asia|CentralChina|2017-03-03",362,472,2017-03-03,2017.16712328767,2017-03-02,"CentralChina","Non-persistent lineages","2017-03"
"EPI_ISL_270709|Victoria|HA|Southeast_Asia|CentralChina|2017-03-02",371,472,2017-03-02,2017.16438356164,2017-03-01,"CentralChina","Non-persistent lineages","2017-03"
"EPI_ISL_270710|Victoria|HA|Southeast_Asia|NorthChina|2017-03-01",437,472,2017-03-01,2017.16164383562,2017-03-01,"NorthChina","Non-persistent lineages","2017-03"
"EPI_ISL_270721|Victoria|HA|Southeast_Asia|SouthChina|2017-02-06",407,472,2017-02-06,2017.09863013699,2017-02-06,"SouthChina","Non-persistent lineages","2017-02"
"EPI_ISL_270739|Victoria|HA|Southeast_Asia|NorthChina|2017-01-03",429,472,2017-01-03,2017.00547945205,2017-01-02,"NorthChina","Non-persistent lineages","2017-01"
"EPI_ISL_271956|Victoria|HA|Southeast_Asia|Japan|2017-03-06",399,472,2017-03-06,2017.17534246575,2017-03-05,"Japan","Non-persistent lineages","2017-03"
"EPI_ISL_27669|Victoria|HA|Southeast_Asia|India|2008-10-01",466,472,2008-10-01,2008.74863387978,2008-09-30,"India","Non-persistent lineages","2008-10"
"EPI_ISL_277264|Victoria|HA|Southeast_Asia|Bangladesh|2017-05-13",448,472,2017-05-13,2017.36164383562,2017-05-13,"Bangladesh","Non-persistent lineages","2017-05"
"EPI_ISL_277463|Victoria|HA|Southeast_Asia|TaiwanChina|2017-04-21",457,472,2017-04-21,2017.30136986301,2017-04-20,"TaiwanChina","Non-persistent lineages","2017-04"
"EPI_ISL_277464|Victoria|HA|Southeast_Asia|TaiwanChina|2017-04-29",431,472,2017-04-29,2017.32328767123,2017-04-28,"TaiwanChina","Non-persistent lineages","2017-04"
"EPI_ISL_277719|Victoria|HA|Southeast_Asia|Japan|2017-05-16",384,472,2017-05-16,2017.3698630137,2017-05-16,"Japan","Non-persistent lineages","2017-05"
"EPI_ISL_277721|Victoria|HA|Southeast_Asia|Japan|2017-06-12",384,472,2017-06-12,2017.44383561644,2017-06-12,"Japan","Non-persistent lineages","2017-06"
"EPI_ISL_277724|Victoria|HA|Southeast_Asia|Japan|2017-05-27",384,472,2017-05-27,2017.4,2017-05-27,"Japan","Non-persistent lineages","2017-05"
"EPI_ISL_278532|Victoria|HA|Southeast_Asia|CentralChina|2017-08-08",391,472,2017-08-08,2017.6,2017-08-08,"CentralChina","Non-persistent lineages","2017-08"
"EPI_ISL_278534|Victoria|HA|Southeast_Asia|SouthChina|2017-08-01",365,472,2017-08-01,2017.58082191781,2017-08-01,"SouthChina","Non-persistent lineages","2017-08"
"EPI_ISL_278536|Victoria|HA|Southeast_Asia|CentralChina|2017-08-07",359,472,2017-08-07,2017.59726027397,2017-08-06,"CentralChina","Non-persistent lineages","2017-08"
"EPI_ISL_278657|Victoria|HA|Southeast_Asia|SouthChina|2017-06-06",448,472,2017-06-06,2017.42739726027,2017-06-05,"SouthChina","Non-persistent lineages","2017-06"
"EPI_ISL_278663|Victoria|HA|Southeast_Asia|SouthChina|2017-04-19",449,472,2017-04-19,2017.29589041096,2017-04-19,"SouthChina","Non-persistent lineages","2017-04"
"EPI_ISL_278664|Victoria|HA|Southeast_Asia|CentralChina|2017-05-23",432,472,2017-05-23,2017.38904109589,2017-05-22,"CentralChina","Non-persistent lineages","2017-05"
"EPI_ISL_278672|Victoria|HA|Southeast_Asia|SouthChina|2017-06-06",364,472,2017-06-06,2017.42739726027,2017-06-05,"SouthChina","Non-persistent lineages","2017-06"
"EPI_ISL_278754|Victoria|HA|Southeast_Asia|MacaoChina|2016-04-05",403,472,2016-04-05,2016.25956284153,2016-04-04,"MacaoChina","Non-persistent lineages","2016-04"
"EPI_ISL_278755|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-02",429,472,2016-03-02,2016.16666666667,2016-03-01,"MacaoChina","Non-persistent lineages","2016-03"
"EPI_ISL_278758|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-08",430,472,2016-03-08,2016.18306010929,2016-03-07,"MacaoChina","Non-persistent lineages","2016-03"
"EPI_ISL_278759|Victoria|HA|Southeast_Asia|MacaoChina|2016-03-07",431,472,2016-03-07,2016.18032786885,2016-03-06,"MacaoChina","Non-persistent lineages","2016-03"
"EPI_ISL_278761|Victoria|HA|Southeast_Asia|MacaoChina|2016-04-05",447,472,2016-04-05,2016.25956284153,2016-04-04,"MacaoChina","Non-persistent lineages","2016-04"
"EPI_ISL_279047|Victoria|HA|Southeast_Asia|Japan|2017-02-13",429,472,2017-02-13,2017.11780821918,2017-02-13,"Japan","Non-persistent lineages","2017-02"
"EPI_ISL_27972|Victoria|HA|Southeast_Asia|CentralChina|2008-10-31",445,472,2008-10-31,2008.8306010929,2008-10-30,"CentralChina","Non-persistent lineages","2008-10"
"EPI_ISL_27978|Victoria|HA|Southeast_Asia|Japan|2008-12-02",472,472,2008-12-02,2008.91803278689,2008-12-01,"Japan","Non-persistent lineages","2008-12"
"EPI_ISL_28053|Victoria|HA|Southeast_Asia|Japan|2008-11-06",471,472,2008-11-06,2008.84699453552,2008-11-05,"Japan","Non-persistent lineages","2008-11"
"EPI_ISL_281650|Victoria|HA|Southeast_Asia|India|2017-05-03",447,472,2017-05-03,2017.33424657534,2017-05-02,"India","Non-persistent lineages","2017-05"
"EPI_ISL_281651|Victoria|HA|Southeast_Asia|India|2017-06-01",461,472,2017-06-01,2017.41369863014,2017-06-01,"India","Non-persistent lineages","2017-06"
"EPI_ISL_282281|Victoria|HA|Southeast_Asia|Singapore|2016-12-07",437,472,2016-12-07,2016.93169398907,2016-12-06,"Singapore","Non-persistent lineages","2016-12"
"EPI_ISL_282283|Victoria|HA|Southeast_Asia|Thailand|2017-02-10",405,472,2017-02-10,2017.1095890411,2017-02-10,"Thailand","Non-persistent lineages","2017-02"
"EPI_ISL_282296|Victoria|HA|Southeast_Asia|Cambodia|2017-05-30",384,472,2017-05-30,2017.40821917808,2017-05-29,"Cambodia","Non-persistent lineages","2017-05"
"EPI_ISL_282297|Victoria|HA|Southeast_Asia|Cambodia|2017-02-07",402,472,2017-02-07,2017.10136986301,2017-02-06,"Cambodia","Non-persistent lineages","2017-02"
"EPI_ISL_28249|Victoria|HA|Southeast_Asia|Bangladesh|2008-06-15",470,472,2008-06-15,2008.45355191257,2008-06-14,"Bangladesh","Non-persistent lineages","2008-06"
"EPI_ISL_283014|Victoria|HA|Southeast_Asia|Singapore|2017-09-15",400,472,2017-09-15,2017.70410958904,2017-09-14,"Singapore","Non-persistent lineages","2017-09"
"EPI_ISL_283016|Victoria|HA|Southeast_Asia|Singapore|2017-09-20",397,472,2017-09-20,2017.71780821918,2017-09-20,"Singapore","Non-persistent lineages","2017-09"
"EPI_ISL_283036|Victoria|HA|Southeast_Asia|Singapore|2017-08-07",461,472,2017-08-07,2017.59726027397,2017-08-06,"Singapore","Non-persistent lineages","2017-08"
"EPI_ISL_283038|Victoria|HA|Southeast_Asia|Singapore|2017-08-02",453,472,2017-08-02,2017.58356164384,2017-08-02,"Singapore","Non-persistent lineages","2017-08"
"EPI_ISL_283273|Victoria|HA|Southeast_Asia|Bangladesh|2017-08-13",437,472,2017-08-13,2017.61369863014,2017-08-13,"Bangladesh","Non-persistent lineages","2017-08"
"EPI_ISL_283277|Victoria|HA|Southeast_Asia|Bangladesh|2017-08-09",377,472,2017-08-09,2017.60273972603,2017-08-09,"Bangladesh","Non-persistent lineages","2017-08"
"EPI_ISL_284116|Victoria|HA|Southeast_Asia|Laos|2017-03-21",388,472,2017-03-21,2017.21643835616,2017-03-20,"Laos","Non-persistent lineages","2017-03"
"EPI_ISL_284122|Victoria|HA|Southeast_Asia|Laos|2017-05-13",368,472,2017-05-13,2017.36164383562,2017-05-13,"Laos","Non-persistent lineages","2017-05"
"EPI_ISL_28578|Victoria|HA|Southeast_Asia|Philippines|2008-11-25",472,472,2008-11-25,2008.89890710383,2008-11-24,"Philippines","Non-persistent lineages","2008-11"
